"ID","Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1738.07/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
59,"0x018d8b33c5fdf73013fc59cabc2ffa3e30ddbbd9dfb37acd0d69a956fc0c82c5","15046097","1656523827","2022-06-29 17:30:27","0x07b4529ba0dd7472590629035d347db1bdb4b70b","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.1","0","1911.877","0.061003567092094654","106.028469855757","1098.71","","","Purchase"
60,"0xf277e88a31229ad139711e9edf44278357f47f30bc5da5e2f51ab04e7ee2628c","15046099","1656523833","2022-06-29 17:30:33","0x07063c5d8b807c028daee33f69723a294eeb275e","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.049609858602199896","86.2254069407256","1098.71","","","Purchase"
61,"0x5e97d4a6aa2a56d72b5c2a7954d19237a9b312094a62fd2f246cfa91c9912a8c","15046099","1656523833","2022-06-29 17:30:33","0x6a8639ad42158f8f97a0e69b1de5244ee0d93a2d","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.047739629330546296","82.9748175505426","1098.71","","","Purchase"
62,"0xe6abac0e3affa6db78ad13adb886847763dc0b9950cc0692671a73252552290a","15046100","1656523848","2022-06-29 17:30:48","0xa69ed878d740e84d0d61c05c903b68e41e92d678","0xd94c7060808f3c876824e57e685702f3834d2e13","","0.982777777777777778","0","1708.13657222222","0.1183773","205.748033811","1098.71","","","Purchase"
63,"0xeb1f09ef3d8f10cc265fe2f163a6dae30ae67ecc62c9adc74548512796c03e6e","15046100","1656523848","2022-06-29 17:30:48","0xfcff39089591f26c17df7aae6e9870466e003887","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.128888888888888889","0","1962.08791111111","0.093981668345851563","163.346718301874","1098.71","","","Purchase"
64,"0x643b6f50148111f45337110f16111a285f2a2de9c46e12a1b9ab484b55de5f99","15046100","1656523848","2022-06-29 17:30:48","0x6fac5ca3a8a7f53385e87a1e7e683dd7486afc3b","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.006666666666666667","0","1749.65713333333","0.055348433487970542","96.199451792437","1098.71","","","Purchase"
65,"0xb0c1685537a7a3690750c413a83a5d364701ee433201624393a1e69b8743d45a","15046100","1656523848","2022-06-29 17:30:48","0x2c35b3d207f745ad5b17d88328286c49a0ce4d4f","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.006666666666666667","0","1749.65713333333","0.050656079727081523","88.0438124912486","1098.71","","","Purchase"
66,"0xc85a9ed15645b5b3b909a42af50b8af222422783f5cc25ea6552c4b2cbcc6130","15046100","1656523848","2022-06-29 17:30:48","0x6396ef1c07949476aabae95c926872ba2dacdcaf","0xd94c7060808f3c876824e57e685702f3834d2e13","","0.985","0","1711.99895","0.049515206727081523","86.0608953561386","1098.71","","","Purchase"
67,"0x0c79114df02837b73c6b8390b1d5533188ac21255a6362a4985396da63ba882c","15046100","1656523848","2022-06-29 17:30:48","0x9ffde6a788ffb0bbfce754f828aa204e7525c1ce","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.049787843197883427","86.5347566269453","1098.71","","","Purchase"
68,"0xf708d1612ac9e951fcb5d63198869dcb6d3e66e1ec0c90c499ba3dc7ba676e27","15046100","1656523848","2022-06-29 17:30:48","0x43c7c3943a181774fd1791742ef6b42d671e30c3","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.006666666666666667","0","1749.65713333333","0.047344748690589519","82.2884873566529","1098.71","","","Purchase"
